locus,class,tissue,RPKM
AluSx_dup32416,SINE,mTEC-lo,1925.2294414133228
AluSx_dup32416,SINE,Skeletal muscle,71.42638065604834
AluSx_dup32416,SINE,Ovary,2209.9998996362287
AluSx_dup32416,SINE,Pancreas,1184.5637606320465
AluSx_dup32416,SINE,Prostate,857.0391124077963
AluSx_dup32416,SINE,Skin (unexposed),885.9912208299905
AluSx_dup32416,SINE,Skin (sun exposed),837.6350396585208
AluSx_dup32416,SINE,Small intestine,789.7781009673716
AluSx_dup32416,SINE,Spleen,618.9165549875588
AluSx_dup32416,SINE,Stomach,775.5888685508951
AluSx_dup32416,SINE,Testis,690.0009611286937
AluSx_dup32416,SINE,Thyroid,1079.7777111144908
AluSx_dup4426,SINE,Adipose,112.5989030155822
AluSx_dup4426,SINE,Adrenal gland,464.8008416383787
AluSx_dup4426,SINE,Basal ganglia,1077.890445917885
AluSx_dup4426,SINE,Cerebellum,2031.4493462789776
AluSx_dup4426,SINE,Frontal cortex,788.4209560112967
AluSx_dup4426,SINE,Spinal cord,995.1399223400585
AluSx_dup4426,SINE,Substantia nigra,1114.6516646710793
AluSx_dup4426,SINE,Breast,529.0290585611423
AluSx_dup4426,SINE,Colon,954.3010256520222
AluSx_dup4426,SINE,ESC,643.2767572463625
AluSx_dup4426,SINE,Esophagus,228.64056028961176
AluSx_dup4426,SINE,Heart,340.5653911415293
AluSx_dup4426,SINE,Kidney,536.2964353531611
AluSx_dup4426,SINE,Liver,255.24588906997087
AluSx_dup4426,SINE,Lung,201.61488361149765
AluSx_dup4426,SINE,mTEC-hi,821.7868452107246
AluSx_dup4426,SINE,mTEC-lo,606.7992324412529
AluSx_dup4426,SINE,Skeletal muscle,229.68980205064491
AluSx_dup4426,SINE,Ovary,894.9009908767697
AluSx_dup4426,SINE,Pancreas,234.48326515848368
AluSx_dup4426,SINE,Prostate,561.6533681801599
AluSx_dup4426,SINE,Skin (unexposed),305.0103579401203
AluSx_dup4426,SINE,Skin (sun exposed),281.10890708842055
AluSx_dup4426,SINE,Small intestine,498.7830293480555
AluSx_dup4426,SINE,Spleen,264.7638324993479
AluSx_dup4426,SINE,Stomach,379.287374394255
AluSx_dup4426,SINE,Testis,1917.7947086192942
AluSx_dup4426,SINE,Thyroid,1173.254033306158
AluSx_dup44891,SINE,Adipose,103.93278474709784
AluSx_dup44891,SINE,Adrenal gland,65.4931166787229
AluSx_dup44891,SINE,Basal ganglia,52.377422536680776
AluSx_dup44891,SINE,Cerebellum,229.75566912890895
AluSx_dup44891,SINE,Frontal cortex,0
AluSx_dup44891,SINE,Spinal cord,70.03530154096633
AluSx_dup44891,SINE,Substantia nigra,0
AluSx_dup44891,SINE,Breast,200.80771151626732
AluSx_dup44891,SINE,Colon,237.54441556448813
AluSx_dup44891,SINE,ESC,90.24553389996288
AluSx_dup44891,SINE,Esophagus,199.65192165654838
AluSx_dup44891,SINE,Heart,27.594639966204294
AluSx_dup44891,SINE,Kidney,0
AluSx_dup44891,SINE,Liver,39.64976078631815
AluSx_dup44891,SINE,Lung,152.46153385322802
AluSx_dup44891,SINE,mTEC-hi,166.57991881321726
AluSx_dup44891,SINE,mTEC-lo,244.94410649943515
AluSx_dup44891,SINE,Skeletal muscle,180.22288155026183
AluSx_dup44891,SINE,Ovary,0
AluSx_dup44891,SINE,Pancreas,54.52820337150019
AluSx_dup44891,SINE,Prostate,87.17971971125148
AluSx_dup44891,SINE,Skin (unexposed),89.79681046155346
AluSx_dup44891,SINE,Skin (sun exposed),129.03267902776045
AluSx_dup44891,SINE,Small intestine,371.10436413377795
AluSx_dup44891,SINE,Spleen,162.48910171208973
AluSx_dup44891,SINE,Stomach,33.666256934920604
AluSx_dup44891,SINE,Testis,135.28459651872427
AluSx_dup44891,SINE,Thyroid,95.34027552526243
AluSx_dup68272,SINE,Adipose,0
AluSx_dup68272,SINE,Adrenal gland,27.216690613989105
AluSx_dup68272,SINE,Basal ganglia,40.217270774586176
AluSx_dup68272,SINE,Cerebellum,12.213077679983654
AluSx_dup68272,SINE,Frontal cortex,6.111710893638396
AluSx_dup68272,SINE,Spinal cord,24.951351276196128
AluSx_dup68272,SINE,Substantia nigra,0
AluSx_dup68272,SINE,Breast,118.75670638536815
AluSx_dup68272,SINE,Colon,6.148820130520736
AluSx_dup68272,SINE,ESC,0
AluSx_dup68272,SINE,Esophagus,62.1109302846694
AluSx_dup68272,SINE,Heart,0
AluSx_dup68272,SINE,Kidney,19.285331685782204
AluSx_dup68272,SINE,Liver,0
AluSx_dup68272,SINE,Lung,0
AluSx_dup68272,SINE,mTEC-hi,114.34537069598869
AluSx_dup68272,SINE,mTEC-lo,192.16371349753607
AluSx_dup68272,SINE,Skeletal muscle,20.341988001586152
AluSx_dup68272,SINE,Ovary,34.83537741965796
AluSx_dup68272,SINE,Pancreas,25.94949239109773
AluSx_dup68272,SINE,Prostate,14.874916843599562
AluSx_dup68272,SINE,Skin (unexposed),51.28457626515285
AluSx_dup68272,SINE,Skin (sun exposed),73.4552332973447
AluSx_dup68272,SINE,Small intestine,21.61521129264801
AluSx_dup68272,SINE,Spleen,10.023129415938289
AluSx_dup68272,SINE,Stomach,0
AluSx_dup68272,SINE,Testis,40.42387472687182
AluSx_dup68272,SINE,Thyroid,44.91879561874454
AluSx_dup91613,SINE,Adipose,1054.2812641300168
AluSx_dup91613,SINE,Adrenal gland,2629.5034110859233
AluSx_dup91613,SINE,Basal ganglia,691.9652975645954
AluSx_dup91613,SINE,Cerebellum,3705.1355515663804
AluSx_dup91613,SINE,Frontal cortex,781.1239310928858
AluSx_dup91613,SINE,Spinal cord,721.0273021324581
AluSx_dup91613,SINE,Substantia nigra,871.4117024059998
AluSx_dup91613,SINE,Breast,2183.661275882206
AluSx_dup91613,SINE,Colon,742.8950578679223
AluSx_dup91613,SINE,ESC,735.925378509167
AluSx_dup91613,SINE,Esophagus,1265.1555064180402
AluSx_dup91613,SINE,Heart,747.3121363588256
AluSx_dup91613,SINE,Kidney,1748.6932395207825
AluSx_dup91613,SINE,Liver,638.5019694463801
AluSx_dup91613,SINE,Lung,4426.142197174114
AluSx_dup91613,SINE,mTEC-hi,5662.692741576164
AluSx_dup91613,SINE,mTEC-lo,5447.806824467644
AluSx_dup91613,SINE,Skeletal muscle,574.4239797207553
AluSx_dup91613,SINE,Ovary,3680.1309676164497
AluSx_dup91613,SINE,Pancreas,2641.588159269005
AluSx_dup91613,SINE,Prostate,2609.0612182872496
AluSx_dup91613,SINE,Skin (unexposed),2147.309567806707
AluSx_dup91613,SINE,Skin (sun exposed),1465.3552993894248
AluSx_dup91613,SINE,Small intestine,2485.5740487728676
AluSx_dup91613,SINE,Spleen,3234.5321101873606
AluSx_dup91613,SINE,Stomach,1326.692761698321
AluSx_dup91613,SINE,Testis,1383.3850939755407
AluSx_dup91613,SINE,Thyroid,2325.4401725209464
AluSx1_dup69897,SINE,Adipose,75.55344492295802
AluSx1_dup69897,SINE,Adrenal gland,9.224932414501282
AluSx1_dup69897,SINE,Basal ganglia,19.06403095158955
AluSx1_dup69897,SINE,Cerebellum,46.411236261272435
AluSx1_dup69897,SINE,Frontal cortex,23.004694807686306
AluSx1_dup69897,SINE,Spinal cord,26.32473952766136
AluSx1_dup69897,SINE,Substantia nigra,14.884752756026048
AluSx1_dup69897,SINE,Breast,198.09961600090952
AluSx1_dup69897,SINE,Colon,52.415185065531276
AluSx1_dup69897,SINE,ESC,89.02671032405256
AluSx1_dup69897,SINE,Esophagus,54.40147191124639
AluSx1_dup69897,SINE,Heart,19.786274484927223
AluSx1_dup69897,SINE,Kidney,17.9294298718877
AluSx1_dup69897,SINE,Liver,19.31436150507638
AluSx1_dup69897,SINE,Lung,0
AluSx1_dup69897,SINE,mTEC-hi,144.24965457100416
AluSx1_dup69897,SINE,mTEC-lo,127.61040793204224
AluSx1_dup69897,SINE,Skeletal muscle,16.637291250497853
AluSx1_dup69897,SINE,Ovary,0
AluSx1_dup69897,SINE,Pancreas,53.98625236533341
AluSx1_dup69897,SINE,Prostate,59.49109190386173
AluSx1_dup69897,SINE,Skin (unexposed),106.80620072341812
AluSx1_dup69897,SINE,Skin (sun exposed),104.40610648503952
AluSx1_dup69897,SINE,Small intestine,35.065763685433424
AluSx1_dup69897,SINE,Spleen,42.617206247189166
AluSx1_dup69897,SINE,Stomach,33.57365537777507
AluSx1_dup69897,SINE,Testis,51.4449984571724
AluSx1_dup69897,SINE,Thyroid,55.1087631240589
AluSx1_dup90747,SINE,Adipose,2268.962509102783
AluSx1_dup90747,SINE,Adrenal gland,460.25055924845043
AluSx1_dup90747,SINE,Basal ganglia,1426.0633439001238
AluSx1_dup90747,SINE,Cerebellum,3824.379729373189
AluSx1_dup90747,SINE,Frontal cortex,668.7396983708215
AluSx1_dup90747,SINE,Spinal cord,1131.3827037543779
AluSx1_dup90747,SINE,Substantia nigra,1180.6846961315587
AluSx1_dup90747,SINE,Breast,3164.456049304179
AluSx1_dup90747,SINE,Colon,1615.2543931602158
AluSx1_dup90747,SINE,ESC,576.1563759611058
AluSx1_dup90747,SINE,Esophagus,609.0742478121447
AluSx1_dup90747,SINE,Heart,426.3659493389041
AluSx1_dup90747,SINE,Kidney,1867.8947190960016
AluSx1_dup90747,SINE,Liver,1510.8148809147779
AluSx1_dup90747,SINE,Lung,1109.0184290962131
AluSx1_dup90747,SINE,mTEC-hi,2339.017380281974
AluSx1_dup90747,SINE,mTEC-lo,4216.925841490542
AluSx1_dup90747,SINE,Skeletal muscle,169.9873422033791
AluSx1_dup90747,SINE,Ovary,4407.6528330697565
AluSx1_dup90747,SINE,Pancreas,440.72898418003234
AluSx1_dup90747,SINE,Prostate,1658.7906699625369
AluSx1_dup90747,SINE,Skin (unexposed),933.3757223264206
AluSx1_dup90747,SINE,Skin (sun exposed),702.9186961275859
AluSx1_dup90747,SINE,Small intestine,2209.1718951988696
AluSx1_dup90747,SINE,Spleen,2739.6161262347505
AluSx1_dup90747,SINE,Stomach,1753.8404340051623
AluSx1_dup90747,SINE,Testis,2198.2755154735614
AluSx1_dup90747,SINE,Thyroid,3977.111934799697
AluSx1_dup94894,SINE,Adipose,189.6840960926845
AluSx1_dup94894,SINE,Adrenal gland,641.0311423777008
AluSx1_dup94894,SINE,Basal ganglia,284.5332094976772
AluSx1_dup94894,SINE,Cerebellum,327.49730192257505
AluSx1_dup94894,SINE,Frontal cortex,132.95153895081265
AluSx1_dup94894,SINE,Spinal cord,272.1682955457017
AluSx1_dup94894,SINE,Substantia nigra,192.70331461255577
AluSx1_dup94894,SINE,Breast,228.31141495929975
AluSx1_dup94894,SINE,Colon,519.2155475022395
AluSx1_dup94894,SINE,ESC,481.11201269656976
AluSx1_dup94894,SINE,Esophagus,373.87498951673274
AluSx1_dup94894,SINE,Heart,268.78049926300963
AluSx1_dup94894,SINE,Kidney,484.4489718401833
AluSx1_dup94894,SINE,Liver,180.5724162713358
AluSx1_dup94894,SINE,Lung,349.6939792336003
AluSx1_dup94894,SINE,mTEC-hi,151.1173689338544
AluSx1_dup94894,SINE,mTEC-lo,235.78187227991273
AluSx1_dup94894,SINE,Skeletal muscle,80.98887939176645
AluSx1_dup94894,SINE,Ovary,362.5762142723895
AluSx1_dup94894,SINE,Pancreas,253.06049205064392
AluSx1_dup94894,SINE,Prostate,695.2965661893514
AluSx1_dup94894,SINE,Skin (unexposed),168.24314648141765
AluSx1_dup94894,SINE,Skin (sun exposed),215.82567744363735
AluSx1_dup94894,SINE,Small intestine,737.9401943039404
AluSx1_dup94894,SINE,Spleen,1743.4909278652076
AluSx1_dup94894,SINE,Stomach,281.0921885876382
AluSx1_dup94894,SINE,Testis,389.7737932631636
AluSx1_dup94894,SINE,Thyroid,416.68351331297924
AluSx3_dup1835,SINE,Adipose,467.3194807146535
AluSx3_dup1835,SINE,Adrenal gland,481.0037970781246
AluSx3_dup1835,SINE,Basal ganglia,89.63554335075874
AluSx3_dup1835,SINE,Cerebellum,122.31224172807299
AluSx3_dup1835,SINE,Frontal cortex,26.275722616536942
AluSx3_dup1835,SINE,Spinal cord,312.6018543475039
AluSx3_dup1835,SINE,Substantia nigra,218.89570601963675
AluSx3_dup1835,SINE,Breast,846.4496202158208
AluSx3_dup1835,SINE,Colon,545.7572348087568
AluSx3_dup1835,SINE,ESC,734.6999420149281
AluSx3_dup1835,SINE,Esophagus,428.1428406107844
AluSx3_dup1835,SINE,Heart,221.26816710340623
AluSx3_dup1835,SINE,Kidney,593.196436220099
AluSx3_dup1835,SINE,Liver,257.4148763515393
AluSx3_dup1835,SINE,Lung,680.1945749385316
AluSx3_dup1835,SINE,mTEC-hi,524.7489289878721
AluSx3_dup1835,SINE,mTEC-lo,1033.6193821734437
AluSx3_dup1835,SINE,Skeletal muscle,146.99155382383975
AluSx3_dup1835,SINE,Ovary,645.5904491132486
AluSx3_dup1835,SINE,Pancreas,600.6569162237735
AluSx3_dup1835,SINE,Prostate,479.97186105962516
AluSx3_dup1835,SINE,Skin (unexposed),702.4648129713379
AluSx3_dup1835,SINE,Skin (sun exposed),448.7221198066526
AluSx3_dup1835,SINE,Small intestine,675.9157291269253
AluSx3_dup1835,SINE,Spleen,895.5483265511458
AluSx3_dup1835,SINE,Stomach,430.8095717558931
AluSx3_dup1835,SINE,Testis,664.0082199002952
AluSx3_dup1835,SINE,Thyroid,1344.630771868238
AluSx3_dup20923,SINE,Adipose,89.84821037290544
AluSx3_dup20923,SINE,Adrenal gland,97.7747431733932
AluSx3_dup20923,SINE,Basal ganglia,111.67247665375513
AluSx3_dup20923,SINE,Cerebellum,144.91419369263204
AluSx3_dup20923,SINE,Frontal cortex,67.15117016077222
AluSx3_dup20923,SINE,Spinal cord,114.15547580619975
AluSx3_dup20923,SINE,Substantia nigra,31.63697165988034
AluSx3_dup20923,SINE,Breast,97.78599013480164
AluSx3_dup20923,SINE,Colon,189.10198353594646
AluSx3_dup20923,SINE,ESC,1294.3209371278153
AluSx3_dup20923,SINE,Esophagus,56.24670107019157
AluSx3_dup20923,SINE,Heart,62.04420249347264
AluSx3_dup20923,SINE,Kidney,10.506188157179857
AluSx3_dup20923,SINE,Liver,92.70179872291382
AluSx3_dup20923,SINE,Lung,115.8456382188201
AluSx3_dup20923,SINE,mTEC-hi,118.59779819953553
AluSx3_dup20923,SINE,mTEC-lo,464.7692077841122
AluSx3_dup20923,SINE,Skeletal muscle,0
AluSx3_dup20923,SINE,Ovary,284.2942625262284
AluSx3_dup20923,SINE,Pancreas,41.14905601361444
AluSx3_dup20923,SINE,Prostate,59.275668931601906
AluSx3_dup20923,SINE,Skin (unexposed),96.57937789535367
AluSx3_dup20923,SINE,Skin (sun exposed),59.6550157322674
AluSx3_dup20923,SINE,Small intestine,175.5237699811139
AluSx3_dup20923,SINE,Spleen,170.189328521382
AluSx3_dup20923,SINE,Stomach,12.687656531443956
AluSx3_dup20923,SINE,Testis,131.76664840633148
AluSx3_dup20923,SINE,Thyroid,81.13685957627644
AluSx3_dup8609,SINE,Adipose,716.4953574047861
AluSx3_dup8609,SINE,Adrenal gland,796.3547128759592
AluSx3_dup8609,SINE,Basal ganglia,280.2734122945408
AluSx3_dup8609,SINE,Cerebellum,2992.2083581427614
AluSx3_dup8609,SINE,Frontal cortex,611.4325310177103
AluSx3_dup8609,SINE,Spinal cord,530.7938277060437
AluSx3_dup8609,SINE,Substantia nigra,461.0660733258388
AluSx3_dup8609,SINE,Breast,860.414423532032
AluSx3_dup8609,SINE,Colon,764.9446581734809
AluSx3_dup8609,SINE,ESC,210.89214515129396
AluSx3_dup8609,SINE,Esophagus,547.6746416066791
AluSx3_dup8609,SINE,Heart,506.9693760507337
AluSx3_dup8609,SINE,Kidney,385.4391631599846
AluSx3_dup8609,SINE,Liver,316.650955206617
AluSx3_dup8609,SINE,Lung,762.2333962515247
AluSx3_dup8609,SINE,mTEC-hi,1244.4937789293167
AluSx3_dup8609,SINE,mTEC-lo,3003.373136058539
AluSx3_dup8609,SINE,Skeletal muscle,338.57496087469673
AluSx3_dup8609,SINE,Ovary,1871.4544237302587
AluSx3_dup8609,SINE,Pancreas,551.4259377967682
AluSx3_dup8609,SINE,Prostate,713.1740217832753
AluSx3_dup8609,SINE,Skin (unexposed),375.92987029780886
AluSx3_dup8609,SINE,Skin (sun exposed),361.67777257943914
AluSx3_dup8609,SINE,Small intestine,937.2325223047245
AluSx3_dup8609,SINE,Spleen,877.5625870292723
AluSx3_dup8609,SINE,Stomach,552.0344967914059
AluSx3_dup8609,SINE,Testis,729.4851812181167
AluSx3_dup8609,SINE,Thyroid,1007.4387657928686
AluSx4_dup8859,SINE,Adipose,188.06447198562813
AluSx4_dup8859,SINE,Adrenal gland,197.33095146255826
AluSx4_dup8859,SINE,Basal ganglia,309.9696166842154
AluSx4_dup8859,SINE,Cerebellum,343.0510179926716
AluSx4_dup8859,SINE,Frontal cortex,180.20279951840422
AluSx4_dup8859,SINE,Spinal cord,454.8651254370346
AluSx4_dup8859,SINE,Substantia nigra,228.90024335686098
AluSx4_dup8859,SINE,Breast,780.2047061127577
AluSx4_dup8859,SINE,Colon,316.5395791254883
AluSx4_dup8859,SINE,ESC,196.04035439956434
AluSx4_dup8859,SINE,Esophagus,175.53729167529784
AluSx4_dup8859,SINE,Heart,52.318927595191994
AluSx4_dup8859,SINE,Kidney,486.8548255084991
AluSx4_dup8859,SINE,Liver,43.872809903377146
AluSx4_dup8859,SINE,Lung,621.2069166185591
AluSx4_dup8859,SINE,mTEC-hi,151.73288825335476
AluSx4_dup8859,SINE,mTEC-lo,537.696912235449
AluSx4_dup8859,SINE,Skeletal muscle,72.2689473093879
AluSx4_dup8859,SINE,Ovary,1388.844185725625
AluSx4_dup8859,SINE,Pancreas,200.4905615964056
AluSx4_dup8859,SINE,Prostate,312.82186243922195
AluSx4_dup8859,SINE,Skin (unexposed),526.9966652752545
AluSx4_dup8859,SINE,Skin (sun exposed),292.67775331384354
AluSx4_dup8859,SINE,Small intestine,831.193279847775
AluSx4_dup8859,SINE,Spleen,636.1446561874969
AluSx4_dup8859,SINE,Stomach,549.5291445194625
AluSx4_dup8859,SINE,Testis,1584.5465123248268
AluSx4_dup8859,SINE,Thyroid,927.4008560231464
AluSx4_dup9875,SINE,Adipose,106.71165870437349
AluSx4_dup9875,SINE,Adrenal gland,9.25494590534058
AluSx4_dup9875,SINE,Basal ganglia,29.33498358022721
AluSx4_dup9875,SINE,Cerebellum,14.505774384687607
AluSx4_dup9875,SINE,Frontal cortex,0
AluSx4_dup9875,SINE,Spinal cord,151.43454665062532
AluSx4_dup9875,SINE,Substantia nigra,111.36581408543853
AluSx4_dup9875,SINE,Breast,88.56998717777407
AluSx4_dup9875,SINE,Colon,33.90771112507634
AluSx4_dup9875,SINE,ESC,54.98304415858648
AluSx4_dup9875,SINE,Esophagus,70.64436906954278
AluSx4_dup9875,SINE,Heart,59.52109654297841
AluSx4_dup9875,SINE,Kidney,73.61728464923601
AluSx4_dup9875,SINE,Liver,99.08039023211875
AluSx4_dup9875,SINE,Lung,54.17755096282944
AluSx4_dup9875,SINE,mTEC-hi,93.74217335152942
AluSx4_dup9875,SINE,mTEC-lo,111.34412201917137
AluSx4_dup9875,SINE,Skeletal muscle,18.393535730659938
AluSx4_dup9875,SINE,Ovary,133.47266621733263
AluSx4_dup9875,SINE,Pancreas,18.850430827710685
AluSx4_dup9875,SINE,Prostate,85.41655212752613
AluSx4_dup9875,SINE,Skin (unexposed),69.45874695165439
AluSx4_dup9875,SINE,Skin (sun exposed),83.70015870642436
AluSx4_dup9875,SINE,Small intestine,75.57805627648219
AluSx4_dup9875,SINE,Spleen,12.334419949156084
AluSx4_dup9875,SINE,Stomach,14.633205501443
AluSx4_dup9875,SINE,Testis,115.01589016650969
AluSx4_dup9875,SINE,Thyroid,161.97322993734318
AluSz_dup32320,SINE,Adipose,261.41248741521116
AluSz_dup32320,SINE,Adrenal gland,185.86850359687253
AluSz_dup32320,SINE,Basal ganglia,10.265428172896904
AluSz_dup32320,SINE,Cerebellum,0
AluSz_dup32320,SINE,Frontal cortex,0
AluSz_dup32320,SINE,Spinal cord,166.40804717152002
AluSz_dup32320,SINE,Substantia nigra,28.83266329344512
AluSz_dup32320,SINE,Breast,336.58677546122647
AluSz_dup32320,SINE,Colon,215.51999491893545
AluSz_dup32320,SINE,ESC,0
AluSz_dup32320,SINE,Esophagus,354.8751409728249
AluSz_dup32320,SINE,Heart,42.18316040472364
AluSz_dup32320,SINE,Kidney,394.2791913798604
AluSz_dup32320,SINE,Liver,289.6744379683826
AluSz_dup32320,SINE,Lung,493.97866341639957
AluSz_dup32320,SINE,mTEC-hi,999.6733513681245
AluSz_dup32320,SINE,mTEC-lo,737.2257367783443
AluSz_dup32320,SINE,Skeletal muscle,146.20383193455893
AluSz_dup32320,SINE,Ovary,266.65706572844607
AluSz_dup32320,SINE,Pancreas,174.55915531734345
AluSz_dup32320,SINE,Prostate,261.9753006502985
AluSz_dup32320,SINE,Skin (unexposed),329.6651726976256
AluSz_dup32320,SINE,Skin (sun exposed),177.76749196507535
AluSz_dup32320,SINE,Small intestine,565.9676212149734
AluSz_dup32320,SINE,Spleen,925.4551955964615
AluSz_dup32320,SINE,Stomach,193.23501434817544
AluSz_dup32320,SINE,Testis,102.01842634251798
AluSz_dup32320,SINE,Thyroid,160.64705717633834
AluSz6_dup13933,SINE,Adipose,159.59566972087578
AluSz6_dup13933,SINE,Adrenal gland,219.9229484366289
AluSz6_dup13933,SINE,Basal ganglia,11.322701209467853
AluSz6_dup13933,SINE,Cerebellum,45.171356523222926
AluSz6_dup13933,SINE,Frontal cortex,23.55201399754116
AluSz6_dup13933,SINE,Spinal cord,159.30561911139185
AluSz6_dup13933,SINE,Substantia nigra,48.427857558338275
AluSz6_dup13933,SINE,Breast,416.224661273231
AluSz6_dup13933,SINE,Colon,272.37094190510044
AluSz6_dup13933,SINE,ESC,0
AluSz6_dup13933,SINE,Esophagus,150.69132313019648
AluSz6_dup13933,SINE,Heart,78.23565366421626
AluSz6_dup13933,SINE,Kidney,219.7221533641632
AluSz6_dup13933,SINE,Liver,70.08569760248662
AluSz6_dup13933,SINE,Lung,927.7011660606802
AluSz6_dup13933,SINE,mTEC-hi,285.709681989474
AluSz6_dup13933,SINE,mTEC-lo,341.86589129480933
AluSz6_dup13933,SINE,Skeletal muscle,47.70055735850162
AluSz6_dup13933,SINE,Ovary,508.2844514706087
AluSz6_dup13933,SINE,Pancreas,128.83687330526422
AluSz6_dup13933,SINE,Prostate,238.45567714729273
AluSz6_dup13933,SINE,Skin (unexposed),237.3714580892048
AluSz6_dup13933,SINE,Skin (sun exposed),205.82438213317124
AluSz6_dup13933,SINE,Small intestine,1225.0759436983053
AluSz6_dup13933,SINE,Spleen,969.5846290469901
AluSz6_dup13933,SINE,Stomach,117.41406110907484
AluSz6_dup13933,SINE,Testis,109.28459064234734
AluSz6_dup13933,SINE,Thyroid,241.34410198126258
AluY_dup20810,SINE,Adipose,2266.1981493745366
AluY_dup20810,SINE,Adrenal gland,1051.0877886099377
AluY_dup20810,SINE,Basal ganglia,155.76300531474325
AluY_dup20810,SINE,Cerebellum,1116.9797320569448
AluY_dup20810,SINE,Frontal cortex,267.9377032977508
AluY_dup20810,SINE,Spinal cord,684.5364576628465
AluY_dup20810,SINE,Substantia nigra,364.8482175871258
AluY_dup20810,SINE,Breast,2352.789485382426
AluY_dup20810,SINE,Colon,1436.8276941203146
AluY_dup20810,SINE,ESC,294.9246665681105
AluY_dup20810,SINE,Esophagus,1017.7317395260525
AluY_dup20810,SINE,Heart,310.37038226148957
AluY_dup20810,SINE,Kidney,877.1027044063387
AluY_dup20810,SINE,Liver,772.3603782140367
AluY_dup20810,SINE,Lung,2513.998567065839
AluY_dup20810,SINE,mTEC-hi,702.7857217542346
AluY_dup20810,SINE,mTEC-lo,560.5342984446934
AluY_dup20810,SINE,Skeletal muscle,335.7759912113575
AluY_dup20810,SINE,Ovary,2308.4608546858076
AluY_dup20810,SINE,Pancreas,1339.3483360046682
AluY_dup20810,SINE,Prostate,1795.2809886601408
AluY_dup20810,SINE,Skin (unexposed),1019.2962556198262
AluY_dup20810,SINE,Skin (sun exposed),1351.9912168613096
AluY_dup20810,SINE,Small intestine,1439.5083979801686
AluY_dup20810,SINE,Spleen,1917.3184144952668
AluY_dup20810,SINE,Stomach,1278.128296615559
AluY_dup20810,SINE,Testis,867.4679276601842
AluY_dup20810,SINE,Thyroid,1796.2672085465158
FLAM_C_dup15708,SINE,Adipose,73.18719869264186
FLAM_C_dup15708,SINE,Adrenal gland,928.5612082273132
FLAM_C_dup15708,SINE,Basal ganglia,459.8146293666343
FLAM_C_dup15708,SINE,Cerebellum,1329.9868087844466
FLAM_C_dup15708,SINE,Frontal cortex,307.48575984961093
FLAM_C_dup15708,SINE,Spinal cord,213.33160516424888
FLAM_C_dup15708,SINE,Substantia nigra,323.66988442208594
FLAM_C_dup15708,SINE,Breast,539.1634796060173
FLAM_C_dup15708,SINE,Colon,12.382451573186584
FLAM_C_dup15708,SINE,ESC,0
FLAM_C_dup15708,SINE,Esophagus,195.03192004718386
FLAM_C_dup15708,SINE,Heart,87.51609134866348
FLAM_C_dup15708,SINE,Kidney,242.92539875426036
FLAM_C_dup15708,SINE,Liver,122.37484708210586
FLAM_C_dup15708,SINE,Lung,532.9115550331096
FLAM_C_dup15708,SINE,mTEC-hi,91.05428625399057
FLAM_C_dup15708,SINE,mTEC-lo,569.4254701597298
FLAM_C_dup15708,SINE,Skeletal muscle,25.485048070237895
FLAM_C_dup15708,SINE,Ovary,351.0690608853384
FLAM_C_dup15708,SINE,Pancreas,532.2313021240939
FLAM_C_dup15708,SINE,Prostate,430.4004235501971
FLAM_C_dup15708,SINE,Skin (unexposed),294.73183328613754
FLAM_C_dup15708,SINE,Skin (sun exposed),138.35418227723505
FLAM_C_dup15708,SINE,Small intestine,473.4814020475882
FLAM_C_dup15708,SINE,Spleen,191.43642891084
FLAM_C_dup15708,SINE,Stomach,166.1566772497646
FLAM_C_dup15708,SINE,Testis,187.33726831325188
FLAM_C_dup15708,SINE,Thyroid,697.3797835530047
HAL1_dup19844,LINE,Adipose,208.4785474710905
HAL1_dup19844,LINE,Adrenal gland,81.77842260575494
HAL1_dup19844,LINE,Basal ganglia,70.93775823640412
HAL1_dup19844,LINE,Cerebellum,137.75601312742225
HAL1_dup19844,LINE,Frontal cortex,98.3619812192315
HAL1_dup19844,LINE,Spinal cord,48.27294082487084
HAL1_dup19844,LINE,Substantia nigra,24.302991038708765
HAL1_dup19844,LINE,Breast,43.12209204148367
HAL1_dup19844,LINE,Colon,232.323153389065
HAL1_dup19844,LINE,ESC,44.411346520471184
HAL1_dup19844,LINE,Esophagus,158.69195676659814
HAL1_dup19844,LINE,Heart,57.41531876882921
HAL1_dup19844,LINE,Kidney,85.59822747841
HAL1_dup19844,LINE,Liver,56.18381069085652
HAL1_dup19844,LINE,Lung,104.9816686541535
HAL1_dup19844,LINE,mTEC-hi,220.4748315059791
HAL1_dup19844,LINE,mTEC-lo,37.65388158472217
HAL1_dup19844,LINE,Skeletal muscle,7.311167838041243
HAL1_dup19844,LINE,Ovary,44.98680898217495
HAL1_dup19844,LINE,Pancreas,150.5851564094785
HAL1_dup19844,LINE,Prostate,143.6763032007642
HAL1_dup19844,LINE,Skin (unexposed),125.74246752192381
HAL1_dup19844,LINE,Skin (sun exposed),162.13254044304534
HAL1_dup19844,LINE,Small intestine,112.67280415053523
HAL1_dup19844,LINE,Spleen,333.73977364335576
HAL1_dup19844,LINE,Stomach,156.44308704839293
HAL1_dup19844,LINE,Testis,128.45072721954332
HAL1_dup19844,LINE,Thyroid,279.713623267356
HAL1ME_dup3704,LINE,Adipose,547.192690032011
